[ROOT-INFO]: 2019-07-15 19:20:21,360: Testing Notes: Objective Distancing - Sentiment Sentence Level - rawScore * subjectivityOnly
[ROOT-INFO]: 2019-07-15 19:20:21,360: Objective Analysis Initialized
[REAPPRAISAL-INFO]: 2019-07-15 19:20:45,496: spaCy Library Loaded
[REAPPRAISAL-DEBUG]: 2019-07-15 19:20:45,496: Model Initialized
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,130: (healthy,JJ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,130: (healthy,JJ) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,130: (healthy,JJ) Categories: ['greater_than_6']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,130: (afterwards,RB)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,130: (afterwards,RB) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,130: (afterwards,RB) Categories: ['greater_than_6']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,130: [('They', 0.04350909838526219), ("'re", 0.20092923842499708), ('saving', 0.0), ('somebody', 0.24140661908290084), ("'s", 0), ('life', 0), ('.', 0), ('The', 0.26040094726988117), ('person', 0), ('who', 0), ('is', 0), ('undergoing', 0.3133657481236208), ('surgery', 0.18382484476238467), ('will', 0.21716624123219505), ('be', 0.24379422288934668), ('perfectly', 0.12618937113348322), ('fine', 0), ('and', 0), ('healthy', 0.26874372943594993), ('afterwards', 0.12618937113348322), ('.', 0)]
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,146: (this,DT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,146: (this,DT) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,146: (this,DT) Categories: ['pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,146: (baby,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,146: (be,VBZ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,146: (a,DT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,146: (a,DT) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,146: (a,DT) Categories: ['pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,146: (lil,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,146: (grumpy,JJ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,146: (probably,RB)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,146: (probably,RB) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,146: (probably,RB) Categories: ['greater_than_6']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,146: (interesting,JJ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,146: (interesting,JJ) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,146: (interesting,JJ) Categories: ['greater_than_6']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,146: (that,IN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,146: (that,IN) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,146: (that,IN) Categories: ['neg_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,146: (the,DT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,146: (the,DT) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,146: (the,DT) Categories: ['pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,146: (picture,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,146: (picture,NN) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,146: (picture,NN) Categories: ['greater_than_6']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,146: (be,VBD)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,146: (be,VBD) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,146: (be,VBD) Categories: ['past_tense']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,146: (take,VBN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,146: (with,IN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,146: (flash,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,146: Synonyms of flash: ['ostentation', 'fanfare']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,146: [('This', 0.24694048247613418), ('baby', 0), ('is', 0), ('a', 0.2884445761396642), ("'", 0), ('lil', 0), ('grumpy', 0), ('.', 0), ('Probably', 0.29149996722012905), ('?', 0), ('Interesting', 0.27087633724146976), ('that', -0.013487099000057182), ('the', 0.26040094726988117), ('picture', 0.23521226366585207), ('was', 0.15043357624560663), ('taken', 0), ('with', 0), ('flash', 0.0), ('.', 0)]
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,178: (this,DT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,178: (this,DT) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,179: (this,DT) Categories: ['pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,179: (baby,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,179: (be,VBZ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,179: (definitely,RB)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,179: (definitely,RB) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,179: (definitely,RB) Categories: ['greater_than_6']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,180: (in,IN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,180: (a,DT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,180: (a,DT) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,180: (a,DT) Categories: ['pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,180: (hospital,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,180: (hospital,NN) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,180: (hospital,NN) Categories: ['greater_than_6']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,180: (and,CC)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,180: (be,VBZ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,180: (be,VBG)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,180: (hold,VBN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,180: Synonyms of hold: ['keep', 'maintain']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,180: (by,IN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,180: (his,PRP$)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,180: (his,PRP$) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,180: (his,PRP$) Categories: ['fps', 'pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,180: (mother,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,180: (hopefully,RB)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,180: (hopefully,RB) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,180: (hopefully,RB) Categories: ['greater_than_6']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,180: (the,DT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,180: (the,DT) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,180: (the,DT) Categories: ['pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,180: (mother,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,180: (will,MD)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,180: (will,MD) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,180: (will,MD) Categories: ['future_tense']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,180: (make,VB)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,180: (make,VB) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,180: (make,VB) Categories: ['present_tense']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,180: (sure,JJ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,180: (sure,JJ) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,180: (sure,JJ) Categories: ['certainty']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,180: (he,PRP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,180: (he,PRP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,180: (he,PRP) Categories: ['fps']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,180: (be,VBZ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,180: (okay,JJ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,180: (by,IN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,180: (cuddle,VBG)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,180: Synonyms of cuddle: ['snuggle', 'nest', 'nuzzle', 'nestle']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,180: (him,PRP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,180: (him,PRP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,180: (him,PRP) Categories: ['fps']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,180: [('this', 0.24694048247613418), ('baby', 0), ('is', 0), ('definitely', 0.21532813818027158), ('in', 0), ('a', 0.2884445761396642), ('hospital', 0.2913996198718209), ('and', 0), ('is', 0), ('being', 0), ('held', 0.0), ('by', 0), ('his', -0.0005731074346123639), ('mother', 0), ('hopefully', 0.27068430707156704), ('?', 0), ('the', 0.26040094726988117), ('mother', 0), ('will', 0.21716624123219505), ('make', 0.17174724608332526), ('sure', 0.6832096334436525), ('he', 0.051641248360820784), ('is', 0), ('okay', 0), ('by', 0), ('cuddling', 0.0), ('him', 0.04969760176957071), ('.', 0)]
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,212: (this,DT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,212: (this,DT) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,212: (this,DT) Categories: ['pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,212: (baby,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,213: (look,VBZ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,213: (look,VBZ) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,213: (like,IN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,213: (like,IN) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,213: (he,PRP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,213: (he,PRP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,213: (he,PRP) Categories: ['fps']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (or,CC)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (she,PRP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (she,PRP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (she,PRP) Categories: ['fps']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (need,VBZ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (intensive,JJ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (intensive,JJ) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (intensive,JJ) Categories: ['greater_than_6']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (care,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (i,PRP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (i,PRP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (i,PRP) Categories: ['fps']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (hope,VBP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (hope,VBP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (hope,VBP) Categories: ['present_tense']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (the,DT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (the,DT) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (the,DT) Categories: ['pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (baby,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (will,MD)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (will,MD) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (will,MD) Categories: ['future_tense']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (be,VB)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (be,VB) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (be,VB) Categories: ['present_tense']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (alright,JJ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (alright,JJ) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (alright,JJ) Categories: ['greater_than_6']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (the,DT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (the,DT) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (the,DT) Categories: ['pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (look,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (look,NN) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (on,IN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (his,PRP$)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (his,PRP$) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (his,PRP$) Categories: ['fps', 'pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (or,CC)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (her,PRP$)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (her,PRP$) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (her,PRP$) Categories: ['fps', 'pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (face,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (face,NN) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (do,VBZ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (not,RB)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (look,VB)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (look,VB) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (look,VB) Categories: ['present_tense']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: (good,JJ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,214: [('This', 0.24694048247613418), ('baby', 0), ('looks', 0.0), ('like', 0.0), ('he', 0.051641248360820784), ('or', 0), ('she', 0.06309890944723907), ('needs', 0), ('intensive', 0.14977389714494352), ('care', 0), ('.', 0), ('I', 0.04225300877561784), ('hope', 0.26926471406688113), ('the', 0.26040094726988117), ('baby', 0), ('will', 0.21716624123219505), ('be', 0.24379422288934668), ('alright', 0.3621341358827668), ('.', 0), ('The', 0.26040094726988117), ('look', 0.22676673966644884), ('on', 0), ('his', -0.0005731074346123639), ('or', 0), ('her', -0.0012830504447441566), ('face', 0.0), ('does', 0), ('not', 0), ('look', 0.18553555124342033), ('good', 0), ('.', 0)]
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,229: (this,DT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,229: (this,DT) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,229: (this,DT) Categories: ['pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,229: (baby,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,229: (look,VBZ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,229: (look,VBZ) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,229: (like,IN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,229: (like,IN) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,229: (he,PRP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,229: (he,PRP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,229: (he,PRP) Categories: ['fps']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,229: (be,VBZ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,229: (in,IN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,229: (awe,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,229: (awe,NN) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,229: (i,PRP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,229: (i,PRP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,229: (i,PRP) Categories: ['fps']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,229: (think,VBP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,229: (think,VBP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,229: (think,VBP) Categories: ['present_tense']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,229: (he,PRP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,229: (he,PRP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,229: (he,PRP) Categories: ['fps']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,229: (be,VBZ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,229: (hold,VBG)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,229: (hold,VBG) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,229: (onto,IN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,229: (a,DT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,229: (a,DT) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,229: (a,DT) Categories: ['pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,229: (parent,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,229: ('s,POS)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,229: (finger,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,229: (which,WDT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,229: (be,VBZ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,229: (cute,JJ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,229: (the,DT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,229: (the,DT) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,229: (the,DT) Categories: ['pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,229: (baby,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,245: (look,VBZ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,245: (look,VBZ) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,245: (healthy,JJ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,245: (healthy,JJ) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,245: (healthy,JJ) Categories: ['greater_than_6']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,245: [('This', 0.24694048247613418), ('baby', 0), ('looks', 0.0), ('like', 0.0), ('he', 0.051641248360820784), ("'s", 0), ('in', 0), ('awe', 0.0), ('.', 0), ('I', 0.04225300877561784), ('think', 0.1687495190146021), ('he', 0.051641248360820784), ("'s", 0), ('holding', 0.0), ('onto', 0), ('a', 0.2884445761396642), ('parent', 0), ("'s", 0), ('finger', 0), (',', 0), ('which', 0), ('is', 0), ('cute', 0), ('.', 0), ('The', 0.26040094726988117), ('baby', 0), ('looks', 0.0), ('healthy', 0.26874372943594993), ('.', 0)]
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,247: (this,DT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,247: (this,DT) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,247: (this,DT) Categories: ['pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,247: (baby,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,247: (lose,VBD)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,247: (lose,VBD) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,247: (lose,VBD) Categories: ['past_tense']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,247: (its,PRP$)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,247: (its,PRP$) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,247: (its,PRP$) Categories: ['fps', 'pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,247: (mom,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,247: (mom,NN) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,247: (but,CC)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,247: (she,PRP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,247: (she,PRP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,247: (she,PRP) Categories: ['fps']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,247: (find,VBD)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,247: (find,VBD) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,247: (find,VBD) Categories: ['past_tense']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,247: (he,PRP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,247: (he,PRP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,247: (he,PRP) Categories: ['fps']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,247: (baby,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,247: (and,CC)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,247: (it,PRP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,247: (it,PRP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,247: (it,PRP) Categories: ['fps']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,247: (will,MD)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,247: (will,MD) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,247: (will,MD) Categories: ['future_tense']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,247: (be,VB)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,247: (be,VB) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,247: (be,VB) Categories: ['present_tense']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,247: (okay,JJ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,247: [('This', 0.24694048247613418), ('baby', 0), ('lost', 0.23689862065008577), ('its', 0.00014653195392035122), ('mom', 0.0), (',', 0), ('but', 0), ('she', 0.06309890944723907), ('found', 0.2744623148821616), ('he', 0.051641248360820784), ('baby', 0), ('and', 0), ('it', 0.050403833236915725), ('will', 0.21716624123219505), ('be', 0.24379422288934668), ('okay', 0), ('.', 0)]
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,263: (this,DT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,263: (this,DT) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,263: (this,DT) Categories: ['pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,263: (baby,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,263: (be,VBZ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,263: (sad,JJ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,263: (her,PRP$)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,263: (her,PRP$) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,263: (her,PRP$) Categories: ['fps', 'pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,263: (parent,NNS)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,263: ( ,_SP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,263: (trap,VBD)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,263: (trap,VBD) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,263: (trap,VBD) Categories: ['past_tense']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,263: (her,PRP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,263: (her,PRP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,263: (her,PRP) Categories: ['fps', 'pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,263: (in,IN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,263: (that,DT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,263: (that,DT) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,263: (that,DT) Categories: ['neg_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,263: (prison,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,263: (chair,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,263: (i,PRP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:30,263: (i,PRP) exists in scoring bank
