,response,score,observed
11547, There is a couple that is sitting at opposite ends of the bed both with their legs straight and their arms crossed.,2.666666667,5.927982330322266
11548, however the picture isn't really graphic.,3.333333333,4.464672565460205
11549, An individual holds a knife to an exposed neck.,2.333333333,3.6485538482666016
11550, A couple discussing she has open hands kind of explaining something and he seems confused.,3.0,3.999054193496704
11551,The convergence of these factors and realities has directly contributed to a crippling sense of anxiety and alienation in students across the country.,3.333333333,5.873836040496826
11552,A young woman is smiling at the beach and is enjoying life.,2.666666667,3.5461363792419434
11553,"As a 5-year-old kid, I barely knew what the word rhythm meant.",7.0,2.8302483558654785
11554, He has bad intentions.,3.0,4.312384605407715
11555,"For instance, we need to tell people how they can save money by doing things that are better for the environment.",4.0,4.004482269287109
11556, A man is pointing a gun at another man.,1.666666667,5.85709810256958
11557, There is a middle-aged man wearing jeans and a button up as well as a hat.,2.333333333,2.6688687801361084
11558, I don't like to look at this photo.,1.666666667,4.997644424438477
11559, I have no idea what happened to this face.,3.333333333,5.749937534332275
11560, The expression is not sad by any means.,3.0,4.611093997955322
11561," A person has had their chest cavity ripped open, an object stuffed in their mouth, and has been burned .",7.0,3.9029412269592285
11562, There's a small baby with really big eyes and has their mouth wide open.,3.0,5.149526596069336
11563, A boy looks like he could be crying as his mom holds him.,2.333333333,4.902832984924316
11564, Man about to shoot himself.,2.0,3.188771963119507
11565, A man has some severe burns on the side of his face which is unsettling to see and a bit terrifying.,4.0,4.525265693664551
11566, They are completely engulfed in flames while they seem to be being.,2.333333333,3.4590930938720703
11567, Seems like some sort of famous person.,3.666666667,5.1861748695373535
11568,"There is a single, curled up hand on a blue towel.",2.333333333,5.072865009307861
11569, A man is threatening a driver at gunpoint.,1.666666667,3.667539596557617
11570, The house is well decorated but the girl looks annoyed.,2.666666667,6.178551197052002
11571, I think she's a teacher based on the US map behind her and the graded homework.,2.666666667,4.7029500007629395
11572," neutral face looking into the distance, very neutral picture.",4.0,4.690796852111816
11573, Somebody's skin has definitely been burned rather seriously.,4.0,5.232387542724609
11574, There are people behind him but they seem .,4.333333333,4.87332010269165
11575,"And that, in a way, is the larger mystery to me.",4.333333333,4.813252925872803
11576, A man and a woman laying on a bed with a separation looking to different sides .,4.0,3.4869720935821533
11577," Her makeup is smeared, and has an unpleasant expression on her face.",3.0,5.547841548919678
11578, This girl has so much hair all over the front of her face it makes me wonder like if you never did anything to your hair would it grow equally in all directions like this so that you just had a veil completely surrounding your face?.,7.0,6.690742492675781
11579, His boots have heels and he has .,2.666666667,5.975849628448486
11580, she has her arms around his arm to try and fight him off but she is distressed and see.,2.0,3.2132630348205566
11581, A man looks at something far from him.,7.0,6.060011863708496
11582,A baby is holding a person's finger.,2.666666667,3.764209747314453
11583,"Other nearby cultural venues are American Players Theatre in Spring Green, Northern Sky Theatre in Ephraim, Third Avenue Playhouse in Sturgeon Bay, and Birch Creek Summer and Fall Concert Series.",3.666666667,3.102489948272705
11584, He seems like a country artist.,2.666666667,6.037018299102783
11585," somewhere in the world, someplace in time, a woman holds a man who has a little bit of blood/bruising/scraping on his face.",5.333333333,3.8461904525756836
11586, Man is taking notes on a pad while standing next to an assembly machine supposedly.,2.666666667,2.7635154724121094
11587, a small grocery shop is open.,3.666666667,3.829329013824463
11588, A woman is dissing a man.,2.0,3.748741626739502
11589,a man with a rather large mustache is beaming at the camera.,2.666666667,3.159649610519409
11590," This is really gross, this doesn't even look human and looks like a zombie, but her skin is decaying.",2.333333333,3.585402011871338
11591, A gang about to beat up someone's car.,2.333333333,4.028632164001465
11592,"In another country, there is a picture taken of the inside of someone's body.",6.0,3.4345703125
11593, I am happy this photo is not a gory photo.,1.666666667,5.127923965454102
11594, A woman shows what may be the scar from having a C-section after birth.,4.0,2.9815545082092285
11595, A young woman is standing next to a young man.,2.333333333,4.691414833068848
11596, It makes me feel sick and nauseous.,3.333333333,6.534037113189697
11597,I can’t shoot this if I can’t create a sustainable environment for my actors to work in.,3.333333333,5.891237735748291
11598," He has a mustache, brown eyes, black hat or hood, looks slightly unhappy or solemn.",2.666666667,6.604261875152588
11599," somewhere in the world, someplace in time, a man was yelled at by an angry red headed woman.",6.666666667,5.735326766967773
11600, Feels bad seeing someone lo a loved one.,5.0,5.172700881958008
11601,There are days where I won’t speak to anyone.,4.333333333,4.499176979064941
11602, injured naked body of a woman.,3.333333333,5.028531074523926
11603, This is another happy pictures because children seem to be having a good time and there are multiple races.,3.333333333,7.2759552001953125
11604,And the problem we are faced with today is that people choose to believe in the lie because they think it's more convenient to them.,2.333333333,6.018517017364502
11605, He has a large laceration on the right side of his face above his eye.,2.666666667,6.019290924072266
11606, I wonder how they are related.,3.666666667,5.701480865478516
11607, A boy is staring at me in a very dim background.,2.333333333,3.6555583477020264
11608,this is someone lying in a bed with a big gash on the side of their face.,3.666666667,5.879232406616211
11609, There is blood completely covering the face.,2.333333333,3.555886745452881
11610, This picture makes me feel happy.,2.666666667,6.108755588531494
11611, They both seems to be full of emotion.,2.666666667,2.545100212097168
11612," There is a man being rushed in what seems like an outdoor hospital or care facility, someone is carrying an IV and patient has casts all down his leg, you can see some blood.",3.0,5.701145648956299
11613, A boy looks into the camera with a neutral expression.,2.666666667,2.6727449893951416
11614, There was a man sprawled on the floor of a room and a police officer was standing above him in the room.,7.0,4.814523696899414
11615, She really needs to get out of this relationship.,3.333333333,3.6195340156555176
11616," These kids look like they are having a fun summer day, it looks windy outside and they are laughing at something in front of them.",3.0,5.742227554321289
11617, There was an accident happened ten years ago .,7.0,5.03343391418457
11618," There is mostly black around, but the person is wearing a long sleeve shirt.",3.0,4.357639312744141
11619, The boy is crying about something.,2.0,2.7813236713409424
11620, It looks like they are outside.,3.333333333,5.277655601501465
11621,It may be something that has never crossed your mind.,4.0,2.731520652770996
11622," These two people look very sad about something, but I cannot tell what it is.",2.333333333,6.407853126525879
11623," In another country, there is a woman who is holding a man by his tank top straps as he looks to the side.",6.0,4.338715076446533
11624, There is man with a hat and both striped and plaid shirt playing guitar.,2.666666667,3.013786792755127
11625, Yay minorities becoming doctors! We love representation.,2.666666667,3.629303455352783
11626,We have to preserve it for future generations.,7.0,3.935227394104004
11627, This image makes me feel slightly sad and wanting to comfort the child.,2.333333333,3.595867156982422
11628, She seems happy and relaxed.,2.666666667,2.660398006439209
11629, There is an adult hand touching the child's face.,3.0,3.5644402503967285
11630, The picture is slightly fuzzy which takes away from the cute.,3.333333333,3.8909924030303955
11631, A man poses on his twin bed with several firearms in front of him.,2.333333333,5.926473617553711
11632," Several years ago, a man held a knife against a woman's throat while he restrained her.",7.0,5.111916542053223
11633, She is holding a cigarette and seems quite traumatized.,2.333333333,3.163740634918213
11634, Holding her fingers to her cheek.,3.0,4.495062828063965
11635," the eyes are closed and bruised and there is a lot of blood on the nose and mouth area, as well as the forehead.",2.666666667,5.588303565979004
11636, This is some sort of person inside a black ski mask.,2.666666667,5.193145751953125
11637, The man had a bandana across his face.,7.0,4.395843505859375
11638, He is grimacing in pain or worry.,2.0,3.602022409439087
