,response,score,observed
9583," A woman pushing a guy away, from an argument or physical attack.",5.2,4.291366100311279
9584, This young baby is smiling as he/she crawls on a blue pillow.,5.6,2.757225275039673
9585," In another country, there is a photo of a man whose face is completely disfigured to the point that it's almost unable to be human.",4.2,3.1856040954589844
9586, An image of three kids laughing at something.,6.6,3.2507433891296387
9587,"We look at these problems and then we say: ""OMG, people are living in a filter bubble"" ...",2.0,3.2386474609375
9588, There was a woman with smudged mascara holding a cigarette.,6.0,3.1902105808258057
9589," An old man is shown in winter, wearing a military uniform.",6.8,4.090895652770996
9590,“I know have a long way to go.,1.2,3.2437775135040283
9591, I feel extremely painful just by looking at the baby.,1.6,3.0193212032318115
9592, It is a very gory image  and all the blood is sitting in a bucket or bowl of some sort.,4.4,2.9216878414154053
9593,"Jess Doughty, a Licensed Professional Clinical Counselor based in Wayzata, Minnesota, explains the passivity to being alive this way: “Passive suicidal ideation is subtle but provocative,” Doughty says.",4.4,2.5020031929016113
9594, African American woman's right breast is disformed and looking feels very un.,3.2,2.4378342628479004
9595,The content of those printables and blog posts themselves seems secondary — their primary purpose is to give the blog a reason to exist.,2.2,2.682040214538574
9596, The picture makes me feel extremely bad.,1.2,2.3514404296875
9597, A couple are in a fight.,6.8,2.616264581680298
9598, There was a man about to stab something or someone as his hand seemed to be moving in a downward motion .,2.6,3.6185178756713867
9599,"Igee Okafor (@igeeokafor) is a 23-year-old men’s style and lifestyle blogger with 34,000 followers who grew up in Nigeria and now lives in Manhattan’s Financial District.",7.0,3.042983055114746
9600, He is pretty chubby.,2.4,6.264225959777832
9601, She is wearing a jean jacket with orange bikini bottoms.,5.8,3.133100986480713
9602," For some reason, I find this incredibly disturbing, mainly because I feel like the body's natural reaction is some.",1.6,2.9939887523651123
9603, There are two children reading a book together.,7.0,3.5515942573547363
9604," However, all his features seem to be intact.",5.0,3.0551600456237793
9605, it seems to be an old stock photo.,3.4,3.220958709716797
9606, A woman has a cut on her lower stomach that makes me feel slightly uncomfortable but it doesn't seem too bad so I'm not too scared.,2.6,3.074824333190918
9607, someone's hand is holding the baby's hand.,7.0,3.3720242977142334
9608, He has his arms crossed but his face doesn't look very angry.,2.2,3.026456356048584
9609," Several years ago, a woman was screaming at a man.",7.0,4.196358680725098
9610, It looks very underdeveloped.,1.6,2.2698729038238525
9611, Humans bodies should not ever look like this.,1.6,2.5425477027893066
9612,"Or take the recent show on Netflix called 'Behind the Curve', which made",6.4,2.805333137512207
9613, He looks sad and there is a crowd being .,2.2,3.138745069503784
9614, This person's face has been melted off by fire or chemicals and is bleeding out on the medical gurney.,6.6,3.2869129180908203
9615, This photo looks like it is a shot from a play where this man is playing some friar or something.,4.0,2.8312530517578125
9616, We can only see his face.,6.8,2.7220661640167236
9617, I think the kids are throwing the other kid out of the water or something.,1.6,3.1658565998077393
9618," There is a paper with a grade of ""A"" in the background.",7.0,3.400193929672241
9619,"In the fall, we will debut our new artificial intelligence well-being assistant, named Ari, which will guide students to appropriate support resources and communities on campus.",5.0,2.668313980102539
9620, The old man looks kinda creepy but I mostly feel bad for him because he's all alone cooking for himself.,2.4,3.2637534141540527
9621, his pillow is blue striped.,7.0,2.619102954864502
9622, The man looks content with his life.,1.6,2.5016207695007324
9623, I can imagine how scared I would be if that happened to me in real life.,1.2,3.3688414096832275
9624,"A woman is seen with a bloody nose and forehead, laying on some cushioned surface.",6.6,2.8615853786468506
9625, A baby is looking at the camera and smiling.,6.6,3.3852858543395996
9626," There is a man in a factory and it looks as if he's checking something, maybe the quality of the items produced or checking for maintenance.",3.6,5.143789291381836
9627," Long time ago, far away, a man pushed another woman down very violently.",6.2,2.69057559967041
9628," she is wearing a denim shirt and shorts, and has blonde medium length hair.",6.8,2.8188652992248535
9629, He's wearing a plaid shirt and pants .,7.0,2.8798017501831055
9630,"The good news is that, while facial recognition is spreading at an alarming pace, momentum against it is growing.",2.0,3.7584421634674072
9631, A man and a woman in a heated argument.,3.2,3.391806125640869
9632,"Or, it's because we added doubt in such a way that people couldn't tell what was real and what wasn't.",1.6,6.465532302856445
9633, This is from the past.,7.0,2.6765971183776855
9634, A man is pointing a gun to his head in an attempt to take his own life.,6.4,2.797606945037842
9635, The man looks focused.,1.8,2.649050712585449
9636, I like her sweater.,1.2,3.106050491333008
9637, There is a woman who looks kind of angry at a man she's with.,2.0,2.6474361419677734
9638," In the future,  a woman comforts another woman who is distressed.",2.0,2.86514949798584
9639, It makes me feel also a bit anxious and concerned.,1.4,2.8036694526672363
9640," I'm terrified for this man, the woman is about to rip him to shreds. I do not ever want somebody grabbing me like that.",1.4,2.734954357147217
9641, A person had a gun in his hand a long time ago.,6.8,2.9632887840270996
9642," It looks like a pretty cute shop, but it looks like it's in another country.",1.4,2.945058822631836
9643," A person's body very badly burned and damaged, possibly from an explosion.",4.8,3.109281539916992
9644, Why did someone do this? Who did this? So maddening and sad.,1.0,3.3009328842163086
9645, He doesn't have a single clear digit left.,4.0,3.5721349716186523
9646," He is older, but doesn't have any particular expression on his face.",3.0,3.253098964691162
9647, This is a very grotesque image of someone suffering from some sort of disease or injury.,1.8,2.894228458404541
9648, oh my god there was a murder in the 70s and this is a picture from it and there was a case to catch the person and then the person is now in jail.,2.0,2.3430614471435547
9649, at that time he held a gun to his head.,6.6,3.6541929244995117
9650, the face was so swollen there were no discernable eyes.,5.0,3.0631422996520996
9651," A woman, probably a teacher, holds up an assignment at the front of the classroom with the grade A.",5.0,3.094179153442383
9652, On older man that reminds me of Santa.,1.8,3.2613439559936523
9653, her house is a bit messy and it looks like she's talking to someone.,1.8,2.9954161643981934
9654, A woman in an office is speaking on the phone while writing something down either in the open address book or on a piece of paper.,6.4,2.2339982986450195
9655, Aww this is cute.,1.4,3.6523585319519043
9656, a woman is on the phone in a yoga pose.,6.8,3.5029757022857666
9657, There is a plant in the background as well as a filing cabinet.,6.8,4.173606872558594
9658, A man is suffering from what looks like to be burns.,4.4,3.8807296752929688
9659,There was a family where the mother and father were arguing over their poor kid who had his ears covered to tune them out.,6.0,3.057807683944702
9660,That's a very bloody fetus picture.,6.2,2.871281147003174
9661, His face has holes burnt into it and his .,6.6,4.503365993499756
9662, very indignant for this woman going through abuse probably by a loved one.,2.0,4.9387288093566895
9663, she is standing on one leg.,7.0,2.5093588829040527
9664," this child looks sad, it is far away, and I hope she gets fed because she looks hungry.",3.8,3.5593433380126953
9665, The face is very gruesome.,4.6,4.3763108253479
9666, There is lots of blood and scratch marks as well as bruising.,6.6,2.5117335319519043
9667, There is a man staring into the camera with a serious expression on his face.,6.0,2.8174960613250732
9668, She has earrings on and is blonde.,7.0,4.101694583892822
9669, he looks solemn or expressionless.,1.8,3.0281543731689453
9670, in that far away place there was a child with injuries all over their face and body.,6.6,3.62829327583313
9671," Long ago, these two people were in a confrontation.",7.0,2.8227906227111816
