Serial,Text Response,OBJECTIVE RATING_1,FAR RATING_1,OBJECTIVE RATING_2,FAR RATING_2,OBJECTIVE RATING_3,FAR RATING_3,OBJECTIVE RATING_4,FAR RATING_4,OBJECTIVE RATING_5,FAR RATING_5,OBJECTIVE RATING_6,FAR RATING_6,OBJECTIVE RATING_7,FAR RATING_7,OBJECTIVE RATING_8,FAR RATING_8,,,AVG_OBJ,AVG_FAR
10862," This guy is very smart and diligent at his work, while calculating and doing all sorts of stuff in his head.",2,5,5,3,1,1,5,,,,,,,,,,,,3.25,3
10863, The body of a baby is uncovered from the rubble of something.,6,3,7,5,1,1,7,,,,,,,,,,,,5.25,3
10864, His ear is partially black as well.,6,3,6,1,5,1,7,,,,,,,,,,,,6,1.666666667
10865, the old woman is eating the fruit she just picked up.,3,5,7,2,3,1,7,,,,,,,,,,,,5,2.666666667
10866," I feel sorry for them, that they're fighting.",4,6,1,1,1,1,5,,,,,,,,,,,,2.75,2.666666667
10867,The very idea of knowledge itself is in danger.,1,6,1,1,1,1,7,,,,,,,,,,,,2.5,2.666666667
10868, Her eye area is white.,3,4,7,1,3,1,7,,,,,,,,,,,,5,2
10869, The lower half of a body is shown without undergarments.,5,4,7,1,7,1,7,,,,,,,,,,,,6.5,2
10870,"And then, two months later, on inauguration weekend, demonstrators came to Comet with signs reading “GOT AIDS YET?"" ” and a megaphone to call me a “faggot” and “pedophile” and our neighborhood Sodom and Gomorrah.",6,4,7,1,7,5,7,,,,,,,,,,,,6.75,3.333333333
10871, They are crouching towards something.,3,4,5,1,6,1,7,,,,,,,,,,,,5.25,2
10872, I see a bruise on her face.,6,3,6,1,7,1,7,,,,,,,,,,,,6.5,1.666666667
10873, Man with bumps and scars all over his body.,4,3,5,1,4,1,7,,,,,,,,,,,,5,1.666666667
10874, Two women are seen eating a salad or something at what is presumably a restaurant .,5,6,3,3,3,1,5,,,,,,,,,,,,4,3.333333333
10875, a really graphic picture from a medical textbook or something in the 90s showing a woman's vagina and a scar.,4,4,3,1,3,,7,,,,,,,,,,,,4.25,2.5
10876, A man is holding a gun to another man/s head on the subway probably robbing him.,5,5,3,4,1,1,3,,,,,,,,,,,,3,3.333333333
10877, An elderly judge is holding a gavel.,5,4,7,4,4,1,5,,,,,,,,,,,,5.25,3
10878, A heavily disfigured person is lying on an operating table with a lot of different medical equipment connected.,6,4,7,5,1,1,7,,,,,,,,,,,,5.25,3.333333333
10879, There is a lady with her face just shattered and mutilated.,6,3,3,1,1,1,7,,,,,,,,,,,,4.25,1.666666667
10880, very anxious to know the decision of what he is saying.,1,3,1,1,1,1,5,,,,,,,,,,,,2,1.666666667
10881, she is in a place far away.,4,7,5,7,7,7,7,,,,,,,,,,,,5.75,7
10882, She is wearing a grey shirt and red pants.,5,3,7,3,7,1,7,,,,,,,,,,,,6.5,2.333333333
10883, A man is laying on a bed.,6,2,7,1,7,1,7,,,,,,,,,,,,6.75,1.333333333
10884, Girl is in awe at her father is arrested.,4,3,3,1,1,1,7,,,,,,,,,,,,3.75,1.666666667
10885, Gross image of a man getting tortured.,2,3,3,7,2,3,6,,,,,,,,,,,,3.25,4.333333333
10886, I've never seen anything from this angle before it is unsettling.,4,3,2,1,1,1,4,,,,,,,,,,,,2.75,1.666666667
10887, Her hand is resting on his chest.,4,4,7,1,7,1,7,,,,,,,,,,,,6.25,2
10888, A woman has some tumor on her breast that is coming outside.,4,3,5,1,5,1,7,,,,,,,,,,,,5.25,1.666666667
10889," A woman has her head in her left hand, looking down.",5,4,7,3,7,1,7,,,,,,,,,,,,6.5,2.666666667
10890, This was a situation of a man that was covered in blood.,5,7,5,7,7,7,7,,,,,,,,,,,,6,7
10891, Is this in the US? I can't tell!.,1,1,1,3,2,1,6,,,,,,,,,,,,2.5,1.666666667
10892, He is pretty solemn.,1,4,1,1,1,1,7,,,,,,,,,,,,2.5,2
10893,There is a handkerchief over his nose and mouth and is holding a gun.,6,3,7,1,7,1,7,,,,,,,,,,,,6.75,1.666666667
10894, he is looking off and seems happy .,3,2,3,1,1,1,4,,,,,,,,,,,,2.75,1.333333333
10895, There is a knife.,6,4,7,1,7,1,7,,,,,,,,,,,,6.75,2
10896, a man is pointing a gun at the camera.,6,3,7,2,7,1,7,,,,,,,,,,,,6.75,2
10897, Someone has a cut thumb and a black eye.,4,3,7,1,5,1,7,,,,,,,,,,,,5.75,1.666666667
10898, The man in the car was scared.,2,6,4,6,4,6,7,,,,,,,,,,,,4.25,6
10899, Two old mans talking about life and they seem bored .,4,3,3,1,1,1,4,,,,,,,,,,,,3,1.666666667
10900, I should probably be spooked by this but I can't see a face and a lot of it is just black/brown so I can kinda imagine this whole thing is a rock and not burned up but that's pretty spooky now that I think about it more.,1,4,1,3,1,1,2,,,,,,,,,,,,1.25,2.666666667
10901," he is spacing out, and he seems to be distracted and distressed over something.",4,3,2,5,2,1,2,,,,,,,,,,,,2.5,3
10902, there is a little girl that is looking into the camera.,3,5,7,1,6,1,7,,,,,,,,,,,,5.75,2.333333333
10903, The baby has no teeth yet and not much hair and is wearing a striped top.,5,5,4,1,6,1,7,,,,,,,,,,,,5.5,2.333333333
10904, I feel bad because this boy is being put in timeout for not obeying his mom.,1,5,1,1,1,1,4,,,,,,,,,,,,1.75,2.333333333
10905,"For example, each time someone clicks through to Nordstrom’s website to see which tiny gold earrings the women at Cup of Jo are “all in love with,” and then buys those earrings, Cup of Jo earns a small commission.",2,5,7,3,5,1,7,,,,,,,,,,,,5.25,3
10906, suicide is always depressing and gives hopelessness.,2,6,1,1,1,1,3,,,,,,,,,,,,1.75,2.666666667
10907,"Long time ago far, away, a decapitated arm sits on a surgery cloth.",3,7,5,7,3,7,7,,,,,,,,,,,,4.5,7
10908, This photo disturbs me.,2,3,1,1,1,1,3,,,,,,,,,,,,1.75,1.666666667
10909, he has a beard and mustache and blue eyes.,5,3,7,1,6,1,7,,,,,,,,,,,,6.25,1.666666667
10910, This is an image of a man working at a butcher shop .,6,5,7,5,5,1,7,,,,,,,,,,,,6.25,3.666666667
10911, There is the barrel of a gun that is pointing at them.,3,5,7,2,7,1,7,,,,,,,,,,,,6,2.666666667
10912, looks like he works in an office.,2,5,2,2,6,1,5,,,,,,,,,,,,3.75,2.666666667
10913," This is a picture of a dead, bruised, and injured man.",6,3,6,5,5,1,7,,,,,,,,,,,,6,3
10914, up-close of an old person's eyes.,5,4,5,1,4,1,7,,,,,,,,,,,,5.25,2
10915, there is a man that appears to have been burned all over his body he could be dead .,4,3,4,2,3,1,7,,,,,,,,,,,,4.5,2
10916, It is struggling to live.,1,4,1,3,1,1,5,,,,,,,,,,,,2,2.666666667
10917, This is awesome because I can't remember the last time I got an A on an assignment so it's honestly kinda sad.,1,6,1,1,1,1,2,,,,,,,,,,,,1.25,2.666666667
10918, Makes me angry because there is no need for this but also makes me want to show this to more people so the ignorant can understand.,4,5,1,3,1,1,4,,,,,,,,,,,,2.5,3
10919,"For the first decade of the history of blogs (which most people agree started around 1994), most blogs were unpaid creative outlets for people with day jobs who wanted a place to post their writing.",3,7,6,7,5,7,7,,,,,,,,,,,,5.25,7
10920, Could be an album cover.,1,3,4,3,1,1,7,,,,,,,,,,,,3.25,2.333333333
10921, This makes me feel uneasy when I look at it.,1,4,1,1,1,1,2,,,,,,,,,,,,1.25,2
10922," she is looking ahead, she stands in front of a tile wall, she is wearing a dress.",3,4,6,1,5,1,7,,,,,,,,,,,,5.25,2
10923,There is a man on a table? or a very uncomfortable bed.,3,2,3,2,1,1,2,,,,,,,,,,,,2.25,1.666666667
10924, there's a lot of blood coming out a someone's eye.,5,3,6,1,5,1,7,,,,,,,,,,,,5.75,1.666666667
10925, There is a man who is looking very seriously at another man as he grabs him his jacket collar and the other man  .,3,5,2,2,1,1,5,,,,,,,,,,,,2.75,2.666666667
10926, There is a child sitting in a closet while his mom seems to be scolding him.,2,4,5,1,4,1,5,,,,,,,,,,,,4,2
10927," it looks like they are acting, but even then it does not feel happy or right for a man to be holding another in this manner.",2,4,1,1,1,1,4,,,,,,,,,,,,2,2
10928, A man stares stoically at the camera.,3,4,4,1,1,1,5,,,,,,,,,,,,3.25,2
10929," She seems to have had makeup on, which exacerbates the e.",3,7,1,2,1,1,5,,,,,,,,,,,,2.5,3.333333333
10930,I recently discovered a corner of the internet that was new to me.,2,7,6,6,1,6,6,,,,,,,,,,,,3.75,6.333333333
10931, Unsure of what creature/human is being viewed.,2,4,5,1,1,1,7,,,,,,,,,,,,3.75,2
10932, Lots of hair on head.,6,3,5,1,5,1,7,,,,,,,,,,,,5.75,1.666666667
10933," This is a picture of a white man with a green cap on, his arms crossed.",6,4,7,1,7,1,7,,,,,,,,,,,,6.75,2
10934, there is an old man with a hat and a blue jacket he looks uncomfortable with his arms crossed.,4,5,6,2,3,1,4,,,,,,,,,,,,4.25,2.666666667
10935, He seems reliable.,2,5,1,3,1,1,3,,,,,,,,,,,,1.75,3
10936, He seems like he's in a dark room looking for some light.,3,5,2,2,7,1,3,,,,,,,,,,,,3.75,2.666666667
10937, Kids are having fun and just exploring.,3,4,3,2,1,1,7,,,,,,,,,,,,3.5,2.333333333
10938, This photo makes me feel pretty neutral but also like I want to wipe away the hairs from the girl's face because they are getting in the way.,5,4,1,3,1,1,3,,,,,,,,,,,,2.5,2.666666667
10939, she seems to be in an office.,2,3,5,3,6,1,5,,,,,,,,,,,,4.5,2.333333333
10940," man with slit throat, can't see any facial features just the throat, lots of blood, don't know if dead or alive, gruesome, painful.",4,3,2,1,2,1,5,,,,,,,,,,,,3.25,1.666666667
10941," Decades ago, a person appeared to be stabbing something with a knife.",4,7,5,7,6,7,7,,,,,,,,,,,,5.5,7
10942, A man is covered in duct tape and is being restricted from speaking.,3,4,6,2,5,1,7,,,,,,,,,,,,5.25,2.333333333
10943," This is a pleasing picture, to me.",1,3,1,1,1,1,3,,,,,,,,,,,,1.5,1.666666667
10944, The woman is resisting.,4,5,3,1,4,1,7,,,,,,,,,,,,4.5,2.333333333
10945," Long time ago, far away, a woman looked abuse or on drugs; she was holding a cigarette.",4,7,5,7,1,7,6,,,,,,,,,,,,4,7
10946, There is slight light in the room.,3,2,5,1,5,1,7,,,,,,,,,,,,5,1.333333333
10947,"I’ll spare you the play-by-play of my childhood, but that April under the covers led to years of occasionally debilitating depression which led to an unfortunate familiarity to feeling forlorn.",3,7,2,7,1,7,5,,,,,,,,,,,,2.75,7
10948,"We might amend Mead’s observation to honor a group of thoughtful, committed teenagers across the world who are standing up for their lives (and their future lives) in extraordinarily powerful and moving ways.",4,7,5,7,1,7,5,,,,,,,,,,,,3.75,7
10949, It looks like he is playing guitar for some festival.,3,5,2,2,4,1,4,,,,,,,,,,,,3.25,2.666666667
10950, She is lying on a bed.,6,2,7,4,7,1,7,,,,,,,,,,,,6.75,2.333333333
10951, This is a picture of a severely mutilated hand.,4,6,6,5,1,1,7,,,,,,,,,,,,4.5,4
10952, Three older men in tuxedoes are smiling at the camera.,5,5,7,3,4,1,7,,,,,,,,,,,,5.75,3
10953, A man in court a long time ago had duct tape covering his mouth.,3,7,5,7,5,7,7,,,,,,,,,,,,5,7
10954, Three men in black stand next to each other.,5,6,7,1,6,,7,,,,,,,,,,,,6.25,3.5
10955, there is a man with a hat in a suit and tie and has a violin.,6,3,7,1,7,1,7,,,,,,,,,,,,6.75,1.666666667
10956,This is something we have seen throughout the past 20 years.,3,7,4,7,1,7,7,,,,,,,,,,,,3.75,7
10957,I just wish I felt more connected to it.,1,4,1,1,1,1,2,,,,,,,,,,,,1.25,2
10958," some sort of disease, in pain, looks like its preserved, .",3,4,5,1,1,1,4,,,,,,,,,,,,3.25,2
10959," This is adorable, so cute and make me remember my childhood at the beach.",1,7,1,1,1,1,3,,,,,,,,,,,,1.5,3
10960, It is a dead body that is pale and out of life.,2,6,5,1,3,1,7,,,,,,,,,,,,4.25,2.666666667
10961, A passionate looking man is holding a candle while a large blade is held against his throat.,3,5,5,2,7,1,4,,,,,,,,,,,,4.75,2.666666667
10962,There is a boy crying because of something that he is looking at.,4,4,2,4,1,1,7,,,,,,,,,,,,3.5,3
10963, She is wearing something.,4,5,7,1,7,1,7,,,,,,,,,,,,6.25,2.333333333
10964,Strong-arm the troll.,4,4,4,1,1,1,7,,,,,,,,,,,,4,2
10965, An individual holds a weapon to an exposed throat.,6,4,7,1,5,1,7,,,,,,,,,,,,6.25,2
10966, I wonder if these are burn wounds or chemical wounds.,2,4,1,4,1,1,4,,,,,,,,,,,,2,3
10967,Were you as obsessed as we were with Maya Rudolph’s caftan at the Oscars last night?!!!...,4,7,1,7,1,7,2,,,,,,,,,,,,2,7
10968, She has her finger out and the boy doesn't look hurt though.,3,5,3,2,2,1,5,,,,,,,,,,,,3.25,2.666666667
10969, There are two kids reading a book together.,4,3,7,2,7,1,7,,,,,,,,,,,,6.25,2
10970," woman talking on phone in office, picture looks older, she looks like she's having an important conversation, very businesslike.",2,4,3,3,2,1,3,,,,,,,,,,,,2.5,2.666666667
10971,at that other place her nose was broken and bleeding.,3,7,4,7,4,7,7,,,,,,,,,,,,4.5,7
10972, There is a chef holding a baby and the baby and the chef are both wearing white.,6,4,7,1,7,1,7,,,,,,,,,,,,6.75,2
10973, Is he thinking or is he observing me.,1,3,1,1,1,1,7,,,,,,,,,,,,2.5,1.666666667
10974, There is a boy next to her who is slouched back and looking the other way.,3,5,5,1,6,1,7,,,,,,,,,,,,5.25,2.333333333
10975,"I’m surrounded by people I love,",1,5,5,1,1,1,7,,,,,,,,,,,,3.5,2.333333333
10976, A person suffered harsh wounds recently.,4,3,5,2,1,1,6,,,,,,,,,,,,4,2
10977,"Normally, a hand that adds up to 17 is a losing hand—but the beauty of the ace is you can play it as an 11 or a one.",2,2,3,1,1,1,7,,,,,,,,,,,,3.25,1.333333333
10978, a woman is looking down at him and pointing her finger at him.,4,5,6,1,5,1,7,,,,,,,,,,,,5.5,2.333333333
10979,"Very little good could come from a pass at this point in the game—an incomplete pass is bad, a sack is bad, and a holding penalty is bad—especially when you're already averaging 5.8 yards per rush.",2,6,5,3,1,1,3,,,,,,,,,,,,2.75,3.333333333
10980,I’d bundle up and go for a walk around my snow-drenched neighborhood.,3,3,5,1,4,1,5,,,,,,,,,,,,4.25,1.666666667
10981, The man is going to shoot the child.,1,1,5,3,4,1,7,,,,,,,,,,,,4.25,1.666666667
10982, This occurred a long time ago and happened in a place across the globe.,5,7,5,7,4,7,7,,,,,,,,,,,,5.25,7
10983, Cute old friends chilling and probably reminiscing to an extent.,3,4,2,2,1,1,6,,,,,,,,,,,,3,2.333333333
10984,Nice cigarette but prefer juuls.,1,1,1,1,1,1,5,,,,,,,,,,,,2,1
10985, The baby is wrinkly.,5,3,7,1,5,1,7,,,,,,,,,,,,6,1.666666667
10986,The man is smiling.,5,3,5,1,6,1,7,,,,,,,,,,,,5.75,1.666666667
10987, There is a doctor that is checking a timer or heart rate or something of that manner.,4,3,4,4,7,1,3,,,,,,,,,,,,4.5,2.666666667
10988, I don't like looking at this.,1,1,1,1,7,1,2,,,,,,,,,,,,2.75,1
10989, The fingers are curled in.,6,2,6,1,7,1,7,,,,,,,,,,,,6.5,1.333333333
10990,"Hard to look at, the baby is sick, maybe too small.",2,2,3,1,1,1,4,,,,,,,,,,,,2.5,1.333333333
10991," Many decades ago, a man slapped a woman in a confrontation.",5,7,6,7,5,7,7,,,,,,,,,,,,5.75,7
10992," Someone got their head sliced nearly in half, there is blood oozing out of the gash and other person is holding on to head, so maybe getting help.",3,3,5,3,3,1,5,,,,,,,,,,,,4,2.333333333
10993," I'm very confused as to what is happening, it looks like she's trying to cast a spell on him or something.",2,4,3,2,1,1,3,,,,,,,,,,,,2.25,2.333333333
10994, There is a man with a knife in his hand wearing a ski mask.,5,3,7,1,7,1,7,,,,,,,,,,,,6.5,1.666666667
10995," a long time ago, in a country far away, a man held a woman at knifepoint.",4,7,7,7,6,7,7,,,,,,,,,,,,6,7
10996," Nothing comes really to mind, he is normal and plain.",3,3,1,4,2,1,5,,,,,,,,,,,,2.75,2.666666667
10997,A woman in a button up denim shirt sits on a beach.,6,5,7,2,7,1,7,,,,,,,,,,,,6.75,2.666666667
10998, This woman's face is mutilated and all bloody.,6,4,5,1,6,1,7,,,,,,,,,,,,6,2
10999, two of them could also be romantic partners.,1,4,4,1,1,1,7,,,,,,,,,,,,3.25,2
11000, They seem to have been playing on the shore.,2,6,3,2,3,1,5,,,,,,,,,,,,3.25,3
11001, This is an image of someone holding a revolver ready to shoot someone in a place far from here and took place many years ago.,7,7,4,7,7,7,5,7,6,7,,,,,,,,,5.8,7
11002, there is a little baby girl with her mouth wide open and has a face of shock/surprise.,5,1,4,1,3,1,4,1,5,1,,,,,,,,,4.2,1
11003, The woman's head is whipped backwards and her mouth is open.,7,3,5,2,7,3,3,3,7,3,,,,,,,,,5.8,2.8
11004, There is a man holding a pot of food.,7,1,6,1,7,1,7,1,7,1,,,,,,,,,6.8,1
11005," She is staring blankly at the camera for some kind of indication, or maybe it is a school portrait photo.",2,1,6,2,2,2,2,1,2,1,,,,,,,,,2.8,1.4
11006,"Despite their platitudes of caution and ethics, we’ve seen the consequences of Silicon Valley’s “move fast and break things” ethos.",1,7,3,7,2,7,2,7,4,7,,,,,,,,,2.4,7
11007, There is a lot of high intensity.,1,2,5,2,2,2,1,1,3,2,,,,,,,,,2.4,1.8
11008, This picture is very cute.,1,1,1,1,1,1,1,2,1,1,,,,,,,,,1,1.2
11009,"I wouldn’t be the first, and I won’t be the last, to note the irony of nostalgia for Barnes & Noble, the book retailer whose purchase by a private equity firm has staved off the possibility of bankruptcy, at least for the moment.",2,4,5,4,2,5,2,4,2,4,,,,,,,,,2.6,4.2
11010, he doesn't have any emotion on his face.,3,4,7,4,6,4,2,5,5,4,,,,,,,,,4.6,4.2
11011, The man is wearing a yellow shirt and the woman has blonde hair and is wearing black.,7,2,6,2,7,2,7,1,7,2,,,,,,,,,6.8,1.8
11012," In a faraway country, a man sliced the throat of a woman.",7,7,7,6,7,7,6,7,7,7,,,,,,,,,6.8,6.8
11013," There is a group of kids who all look to be pretty happy about whatever they are doing, one of them is shirtless for some reason.",4,2,1,2,5,1,5,2,5,2,,,,,,,,,4,1.8
11014, She looks isolated.,3,3,4,2,2,3,4,3,4,3,,,,,,,,,3.4,2.8
11015, This young man has a bandana covering the lower half of his face; he is holding a gun in his right hand.,7,2,7,2,7,1,7,2,7,2,,,,,,,,,7,1.8
11016, There is pink flesh and blood everywhere.,7,2,5,2,7,2,6,2,5,2,,,,,,,,,6,2
11017, it is really young as he has no teeth.,5,1,3,1,4,2,4,1,5,1,,,,,,,,,4.2,1.2
11018, A little girl is watching her parents fight.,7,1,4,1,7,1,6,2,7,1,,,,,,,,,6.2,1.2
11019,"I wanted to create a place, a playground the actors could get so immersed in it that they were in the real thing.",2,7,5,7,1,7,2,7,4,7,,,,,,,,,2.8,7
11020, A girl is standing in front and looks upset.,5,5,5,6,5,1,5,1,5,2,,,,,,,,,5,3
11021,I’ve been running since I was 7 years old.,7,7,6,7,7,7,7,7,6,7,,,,,,,,,6.6,7
11022, His eyes are blue green and his hair is brown.,7,1,6,1,7,1,7,1,7,2,,,,,,,,,6.8,1.2
11023, He has shortly cropped hair.,7,1,5,2,7,2,6,2,7,2,,,,,,,,,6.4,1.8
11024,"Printables and this ecosystem of blogging, not to mention all the momfluencers working hard on Instagram and elsewhere, are capitalizing on the tantalizing offer of this still very powerful cultural role, which is theoretically available to anyone, regardless of privilege.",4,1,4,4,2,2,2,2,3,2,,,,,,,,,3,2.2
11025, The woman is holding the straps of the man's shirt and she looks angry.,5,1,2,2,4,2,5,1,5,2,,,,,,,,,4.2,1.6
11026, there was blood on his hand.,7,6,7,6,7,6,7,6,7,6,,,,,,,,,7,6
